node1,node2,weight,node1_geoX,node1_geoY,name1,node2_geoX,node2_geoY,name2
320583,330108,4,120.9547085,31.32387649,昆山市,120.1799838,30.18239178,滨江区
320508,340111,4,120.5936609,31.32132168,姑苏区,117.3259583,31.74348776,包河区
320312,321102,4,117.2865111,34.27889242,铜山区,119.6320087,32.18683193,京口区
330104,340104,4,120.2912588,30.312614,江干区,117.0552769,31.86932759,蜀山区
320106,320411,3,118.7558896,32.08484332,鼓楼区,119.8921303,31.93606448,新北区
310107,320211,3,121.3874549,31.25968976,普陀区,120.2407463,31.46436175,滨湖区
320211,330104,3,120.2407463,31.46436175,滨湖区,120.2912588,30.312614,江干区
310104,320102,3,121.4350233,31.16486424,徐汇区,118.8375933,32.0677997,玄武区
320113,320508,3,118.9514292,32.16366577,栖霞区,120.5936609,31.32132168,姑苏区
320102,321111,3,118.8375933,32.0677997,玄武区,119.4162031,32.18988169,润州区
310117,321002,3,121.2157539,31.01713022,松江区,119.5497925,32.34704522,广陵区
320508,330104,3,120.5936609,31.32132168,姑苏区,120.2912588,30.312614,江干区
320104,321102,3,118.8118611,32.01474664,秦淮区,119.6320087,32.18683193,京口区
320104,330211,3,118.8118611,32.01474664,秦淮区,121.6034125,29.99399078,镇海区
310115,340104,3,121.7167868,31.11496137,浦东新区,117.0552769,31.86932759,蜀山区
321102,321111,3,119.6320087,32.18683193,京口区,119.4162031,32.18988169,润州区
320505,330104,3,120.4133578,31.34430293,虎丘区,120.2912588,30.312614,江干区
310115,320102,3,121.7167868,31.11496137,浦东新区,118.8375933,32.0677997,玄武区
320506,320602,3,120.3559115,31.16831484,吴中区,120.925936,31.91672731,崇川区
310101,310117,3,121.4790451,31.21793241,黄浦区,121.2157539,31.01713022,松江区
310117,320211,3,121.2157539,31.01713022,松江区,120.2407463,31.46436175,滨湖区
320111,330106,3,118.5574203,32.05550762,浦口区,120.0787847,30.20304446,西湖区
320508,330402,3,120.5936609,31.32132168,姑苏区,120.8362927,30.71358026,南湖区
320508,330106,3,120.5936609,31.32132168,姑苏区,120.0787847,30.20304446,西湖区
320602,321002,2,120.925936,31.91672731,崇川区,119.5497925,32.34704522,广陵区
320102,330104,2,118.8375933,32.0677997,玄武区,120.2912588,30.312614,江干区
320104,341102,2,118.8118611,32.01474664,秦淮区,118.2972627,32.34825756,琅琊区
320111,320505,2,118.5574203,32.05550762,浦口区,120.4133578,31.34430293,虎丘区
310101,310107,2,121.4790451,31.21793241,黄浦区,121.3874549,31.25968976,普陀区
310105,320113,2,121.3762642,31.20926136,长宁区,118.9514292,32.16366577,栖霞区
320102,321002,2,118.8375933,32.0677997,玄武区,119.5497925,32.34704522,广陵区
320106,320612,2,118.7558896,32.08484332,鼓楼区,121.0273162,32.11278849,通州区
310104,320583,2,121.4350233,31.16486424,徐汇区,120.9547085,31.32387649,昆山市
320106,330481,2,118.7558896,32.08484332,鼓楼区,120.618003,30.42812155,海宁市
310104,330702,2,121.4350233,31.16486424,徐汇区,119.5058328,28.98004742,婺城区
340104,340111,2,117.0552769,31.86932759,蜀山区,117.3259583,31.74348776,包河区
310117,321102,2,121.2157539,31.01713022,松江区,119.6320087,32.18683193,京口区
320583,340104,2,120.9547085,31.32387649,昆山市,117.0552769,31.86932759,蜀山区
310104,330106,2,121.4350233,31.16486424,徐汇区,120.0787847,30.20304446,西湖区
310101,320115,2,121.4790451,31.21793241,黄浦区,118.8270936,31.85849469,江宁区
320104,320508,2,118.8118611,32.01474664,秦淮区,120.5936609,31.32132168,姑苏区
320211,320508,1,120.2407463,31.46436175,滨湖区,120.5936609,31.32132168,姑苏区
320102,320111,1,118.8375933,32.0677997,玄武区,118.5574203,32.05550762,浦口区
