paper_id,author_order,date,institute_id,lat,lon,country_code,province_code,county_code
paper_100003,1,5/29/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100003,2,5/29/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100003,3,5/29/2019,institute_2107,35.5928184,116.9863053,156,37,
paper_100014,1,5/21/2019,institute_40905,23.1357694,113.1982688,156,44,
paper_100014,3,5/21/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100014,4,5/21/2019,institute_299,37.43131385,-122.1693654,840,,
paper_100034,1,6/10/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100034,2,6/10/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100034,3,6/10/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100034,4,6/10/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100071,1,6/5/2019,institute_114,32.20399115,118.7058912,156,32,320111
paper_100071,2,6/5/2019,institute_1098,32.11527165,118.9259566,156,32,320113
paper_100071,4,6/5/2019,institute_868,39.9082804,116.2458527,156,11,
paper_100071,3,6/5/2019,institute_231,42.7192043,-84.47791987,840,,
paper_100077,1,6/5/2019,institute_1518,31.30710825,120.6357201,156,32,320508
paper_100077,2,6/5/2019,institute_1518,31.30710825,120.6357201,156,32,320508
paper_100077,3,6/5/2019,institute_1518,31.30710825,120.6357201,156,32,320508
paper_100079,1,6/5/2019,institute_1098,32.11527165,118.9259566,156,32,320113
paper_100079,2,6/5/2019,institute_1098,32.11527165,118.9259566,156,32,320113
paper_100079,3,6/5/2019,institute_1098,32.11527165,118.9259566,156,32,320113
paper_100079,4,6/5/2019,institute_1098,32.11527165,118.9259566,156,32,320113
paper_100079,5,6/5/2019,institute_1098,32.11527165,118.9259566,156,32,320113
paper_100082,1,6/5/2019,institute_697,31.32235655,121.3840094,156,31,310113
paper_100082,2,6/5/2019,institute_697,31.32235655,121.3840094,156,31,310113
paper_100082,3,6/5/2019,institute_697,31.32235655,121.3840094,156,31,310113
paper_100090,1,6/5/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100090,2,6/5/2019,institute_4435,30.191911,120.1848217,156,33,330108
paper_100090,3,6/5/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100090,4,6/5/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100090,5,6/5/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100090,7,6/5/2019,institute_4435,30.191911,120.1848217,156,33,330108
paper_100090,6,6/5/2019,institute_64,28.59899755,-81.19712501,840,,
paper_100092,1,6/5/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100092,2,6/5/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100092,3,6/5/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100102,1,6/3/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100102,2,6/3/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100102,3,6/3/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100102,4,6/3/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100102,5,6/3/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100102,6,6/3/2019,institute_555,40.9090809,-73.1205518,840,,
paper_100113,1,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100113,2,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100113,3,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100113,4,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100113,5,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100113,6,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100113,7,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100113,8,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100113,9,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100113,10,6/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100114,2,6/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100114,3,6/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100114,4,6/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100114,1,6/1/2019,institute_1714,57.01590275,9.975328267,208,,
paper_100114,5,6/1/2019,institute_1714,57.01590275,9.975328267,208,,
paper_100114,6,6/1/2019,institute_1714,57.01590275,9.975328267,208,,
paper_100121,1,6/1/2019,institute_230,-33.9170154,151.2251823,36,,
paper_100121,3,6/1/2019,institute_230,-33.9170154,151.2251823,36,,
paper_100121,7,6/1/2019,institute_230,-33.9170154,151.2251823,36,,
paper_100121,8,6/1/2019,institute_230,-33.9170154,151.2251823,36,,
paper_100121,10,6/1/2019,institute_230,-33.9170154,151.2251823,36,,
paper_100121,2,6/1/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100121,4,6/1/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100121,5,6/1/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100121,6,6/1/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100121,12,6/1/2019,institute_10917,30.1918037,120.185449,156,33,330108
paper_100121,13,6/1/2019,institute_10917,30.1918037,120.185449,156,33,330108
paper_100121,9,6/1/2019,institute_877,33.3120263,44.44718294,368,,
paper_100121,11,6/1/2019,institute_877,33.3120263,44.44718294,368,,
paper_100136,4,6/1/2019,institute_720,39.1073083,117.1646971,156,12,
paper_100136,5,6/1/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100136,6,6/1/2019,institute_720,39.1073083,117.1646971,156,12,
paper_100136,7,6/1/2019,institute_40941,30.2118834,120.2236817,156,33,330108
paper_100136,1,6/1/2019,institute_403,22.3044867,114.1796935,344,81,
paper_100136,2,6/1/2019,institute_403,22.3044867,114.1796935,344,81,
paper_100136,3,6/1/2019,institute_403,22.3044867,114.1796935,344,81,
paper_100138,1,6/1/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100138,2,6/1/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100138,3,6/1/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100138,4,6/1/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100138,7,6/1/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100138,5,6/1/2019,institute_665,40.86173435,-73.88603169,840,,
paper_100138,6,6/1/2019,institute_20567,37.7245167,-122.4800002,840,,
paper_100143,1,6/1/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100143,2,6/1/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100143,4,6/1/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100143,5,6/1/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100143,3,6/1/2019,institute_7740,39.7428324,-105.0059152,840,,
paper_100143,6,6/1/2019,institute_1418,44.97308605,-93.23708813,840,,
paper_100144,1,6/1/2019,institute_711,31.30104395,121.500455,156,31,310110
paper_100144,2,6/1/2019,institute_711,31.30104395,121.500455,156,31,310110
paper_100144,3,6/1/2019,institute_2923,29.58333105,-98.61944505,840,,
paper_100157,1,6/1/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100157,3,6/1/2019,institute_418,28.1833753,112.9413044,156,43,
paper_100157,4,6/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100157,5,6/1/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100157,6,6/1/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100157,2,6/1/2019,institute_403,22.3044867,114.1796935,344,81,
paper_100159,1,6/1/2019,institute_1108,34.2469152,108.9106198,156,61,
paper_100159,2,6/1/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100159,3,6/1/2019,institute_1108,34.2469152,108.9106198,156,61,
paper_100159,4,6/1/2019,institute_4435,30.191911,120.1848217,156,33,330108
paper_10017,2,5/20/2017,institute_739,39.94976005,116.3362905,156,11,
paper_10017,5,5/20/2017,institute_711,31.30104395,121.500455,156,31,310110
paper_10017,1,5/20/2017,institute_537,22.4202695,114.2078634,344,81,
paper_10017,3,5/20/2017,institute_537,22.4202695,114.2078634,344,81,
paper_10017,4,5/20/2017,institute_537,22.4202695,114.2078634,344,81,
paper_10017,6,5/20/2017,institute_537,22.4202695,114.2078634,344,81,
paper_100171,1,6/1/2019,institute_366,-33.8828784,151.2006812,36,,
paper_100171,2,6/1/2019,institute_366,-33.8828784,151.2006812,36,,
paper_100171,4,6/1/2019,institute_836,-33.88890695,151.1894337,36,,
paper_100171,5,6/1/2019,institute_230,-33.9170154,151.2251823,36,,
paper_100171,3,6/1/2019,institute_405,30.2874377,120.1319505,156,33,330106
paper_100232,3,6/17/2019,institute_532,48.2131302,16.36068653,40,,
paper_100232,2,6/17/2019,institute_541,31.3067183,121.4911973,156,31,310110
paper_100232,1,6/17/2019,institute_575,22.28269745,114.138455,344,81,
paper_100232,4,6/17/2019,institute_575,22.28269745,114.138455,344,81,
paper_100310,3,7/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100310,6,7/1/2019,institute_5031,30.5184417,120.7197604,156,33,330481
paper_100310,2,7/1/2019,institute_476,47.3773269,8.5475089,756,,
paper_100310,4,7/1/2019,institute_476,47.3773269,8.5475089,756,,
paper_100310,5,7/1/2019,institute_476,47.3773269,8.5475089,756,,
paper_100310,7,7/1/2019,institute_476,47.3773269,8.5475089,756,,
paper_100310,1,7/1/2019,institute_471,37.8753497,-122.2396336,840,,
paper_100310,8,7/1/2019,institute_471,37.8753497,-122.2396336,840,,
paper_100310,9,7/1/2019,institute_471,37.8753497,-122.2396336,840,,
paper_100319,2,7/1/2019,institute_77,43.47061295,-80.54495798,124,,
paper_100319,1,7/1/2019,institute_4435,30.191911,120.1848217,156,33,330108
paper_100333,5,7/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100333,1,7/1/2019,institute_540,33.776033,-84.39884086,840,,
paper_100333,2,7/1/2019,institute_540,33.776033,-84.39884086,840,,
paper_100333,3,7/1/2019,institute_540,33.776033,-84.39884086,840,,
paper_100341,1,7/1/2019,institute_84,30.7505159,103.9261151,156,51,
paper_100341,2,7/1/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100346,2,7/1/2019,institute_934,43.65846945,-79.37899327,124,,
paper_100346,1,7/1/2019,institute_16421,31.19094075,121.5984896,156,31,310115
paper_100346,3,7/1/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100355,1,7/1/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100355,2,7/1/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100355,3,7/1/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_10037,1,5/20/2017,institute_4712,32.20302965,119.5096836,156,32,321102
paper_10037,2,5/20/2017,institute_4712,32.20302965,119.5096836,156,32,321102
paper_10037,3,5/20/2017,institute_4713,29.8024045,121.5594419,156,33,330212
paper_10037,4,5/20/2017,institute_4712,32.20302965,119.5096836,156,32,321102
paper_10037,5,5/20/2017,institute_4712,32.20302965,119.5096836,156,32,321102
paper_100387,1,7/1/2019,institute_1485,34.2146056,117.1380776,156,32,320312
paper_100387,2,7/1/2019,institute_507,41.1443525,-81.33982833,840,,
paper_100387,3,7/1/2019,institute_1578,28.0599999,-82.41383619,840,,
paper_100391,1,7/1/2019,institute_4713,29.8024045,121.5594419,156,33,330212
paper_100391,2,7/1/2019,institute_4713,29.8024045,121.5594419,156,33,330212
paper_100391,4,7/1/2019,institute_4713,29.8024045,121.5594419,156,33,330212
paper_100391,3,7/1/2019,institute_41019,13.7397107,100.5112057,764,,
paper_100394,1,7/1/2019,institute_9327,34.2146056,117.1380776,156,32,320312
paper_100394,2,7/1/2019,institute_9327,34.2146056,117.1380776,156,32,320312
paper_100394,3,7/1/2019,institute_9327,34.2146056,117.1380776,156,32,320312
paper_100396,1,7/1/2019,institute_9318,31.48512185,120.2673352,156,32,320211
paper_100396,3,7/1/2019,institute_41024,31.4933074,120.3074357,156,32,320211
paper_100397,1,7/1/2019,institute_12697,31.9747463,120.9077926,156,32,320602
paper_100397,2,7/1/2019,institute_12697,31.9747463,120.9077926,156,32,320602
paper_100397,3,7/1/2019,institute_41025,31.97933255,120.8836358,156,32,320602
paper_100397,4,7/1/2019,institute_12697,31.9747463,120.9077926,156,32,320602
paper_100398,2,7/1/2019,institute_41026,30.2454518,120.1558892,156,33,330102
paper_100398,3,7/1/2019,institute_41026,30.2454518,120.1558892,156,33,330102
paper_100398,4,7/1/2019,institute_41026,30.2454518,120.1558892,156,33,330102
paper_100398,5,7/1/2019,institute_41026,30.2454518,120.1558892,156,33,330102
paper_100398,1,7/1/2019,institute_5409,35.6246886,139.0969909,392,,
paper_10040,1,5/20/2017,institute_3911,32.3891879,119.4262143,156,32,321002
paper_10040,2,5/20/2017,institute_3911,32.3891879,119.4262143,156,32,321002
paper_10040,3,5/20/2017,institute_3911,32.3891879,119.4262143,156,32,321002
paper_10040,4,5/20/2017,institute_6493,20.05835675,110.3227758,156,46,
paper_10040,5,5/20/2017,institute_3911,32.3891879,119.4262143,156,32,321002
paper_100400,1,7/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100400,2,7/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100401,1,7/1/2019,institute_41029,30.3110176,120.3745384,156,33,330104
paper_100402,1,7/1/2019,institute_41030,31.6572954,120.7480757,156,32,320581
paper_100402,2,7/1/2019,institute_41030,31.6572954,120.7480757,156,32,320581
paper_100402,3,7/1/2019,institute_41030,31.6572954,120.7480757,156,32,320581
paper_100403,3,7/1/2019,institute_26411,31.8403891,117.2501941,156,34,340104
paper_100405,1,7/1/2019,institute_94,39.9601488,116.3519392,156,11,
paper_100405,2,7/1/2019,institute_94,39.9601488,116.3519392,156,11,
paper_100405,3,7/1/2019,institute_404,31.8496894,117.2900561,156,34,340111
paper_100408,1,7/1/2019,institute_1485,34.2146056,117.1380776,156,32,320312
paper_100408,2,7/1/2019,institute_1485,34.2146056,117.1380776,156,32,320312
paper_100409,1,7/1/2019,institute_41033,30.2489634,120.2052342,156,33,330104
paper_100412,1,7/1/2019,institute_41035,30.3075359,120.373217,156,33,330104
paper_100425,1,6/25/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100425,4,6/25/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100425,5,6/25/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100425,8,6/25/2019,institute_41042,31.1914968,121.4354962,156,31,310104
paper_100425,9,6/25/2019,institute_41042,31.1914968,121.4354962,156,31,310104
paper_100425,2,6/25/2019,institute_313,40.7628137,-111.8368719,840,,
paper_100425,3,6/25/2019,institute_313,40.7628137,-111.8368719,840,,
paper_100425,6,6/25/2019,institute_313,40.7628137,-111.8368719,840,,
paper_100425,7,6/25/2019,institute_313,40.7628137,-111.8368719,840,,
paper_100430,1,6/21/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100430,2,6/21/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100430,3,6/21/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100430,4,6/21/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100448,1,6/21/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100448,2,6/21/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100448,3,6/21/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100448,4,6/21/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100454,3,6/21/2019,institute_1113,32.0575279,118.7868225,156,32,320102
paper_100454,5,6/21/2019,institute_1113,32.0575279,118.7868225,156,32,320102
paper_100454,6,6/21/2019,institute_31897,22.51779005,113.9415901,156,44,
paper_100454,1,6/21/2019,institute_81,40.50007595,-74.44579152,840,,
paper_100454,2,6/21/2019,institute_81,40.50007595,-74.44579152,840,,
paper_100454,4,6/21/2019,institute_81,40.50007595,-74.44579152,840,,
paper_100454,7,6/21/2019,institute_81,40.50007595,-74.44579152,840,,
paper_100464,2,7/10/2019,institute_41058,39.906217,116.3912757,156,11,
paper_100464,3,7/10/2019,institute_41058,39.906217,116.3912757,156,11,
paper_100464,5,7/10/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100464,6,7/10/2019,institute_1445,39.9787062,116.304186,156,11,
paper_100464,4,7/10/2019,institute_1726,33.8898728,130.708562,392,,
paper_100467,1,7/10/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100467,2,7/10/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100467,4,7/10/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100467,6,7/10/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100467,3,7/10/2019,institute_3210,50.7369302,-3.536476717,826,,
paper_100467,5,7/10/2019,institute_3210,50.7369302,-3.536476717,826,,
paper_100472,1,7/8/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100472,2,7/8/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100472,3,7/8/2019,institute_41064,30.191911,120.1848217,156,33,330108
paper_100472,4,7/8/2019,institute_41064,30.191911,120.1848217,156,33,330108
paper_100472,5,7/8/2019,institute_41064,30.191911,120.1848217,156,33,330108
paper_100472,6,7/8/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100473,1,7/3/2019,institute_404,31.8496894,117.2900561,156,34,340111
paper_100473,2,7/3/2019,institute_720,39.1073083,117.1646971,156,12,
paper_100473,3,7/3/2019,institute_558,1.2962018,103.7768994,702,,
paper_100475,1,7/3/2019,institute_4713,29.8024045,121.5594419,156,33,330212
paper_100478,1,7/3/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100478,2,7/3/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100478,3,7/3/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100478,4,7/3/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100478,5,7/3/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100478,6,7/3/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100481,1,7/3/2019,institute_404,31.8496894,117.2900561,156,34,340111
paper_100481,2,7/3/2019,institute_404,31.8496894,117.2900561,156,34,340111
paper_100481,4,7/3/2019,institute_710,39.87391435,116.4772228,156,11,
paper_100481,5,7/3/2019,institute_404,31.8496894,117.2900561,156,34,340111
paper_100483,1,7/3/2019,institute_1098,32.11527165,118.9259566,156,32,320113
paper_100483,2,7/3/2019,institute_1098,32.11527165,118.9259566,156,32,320113
paper_100483,3,7/3/2019,institute_32,30.51547525,114.4078609,156,42,
paper_100483,4,7/3/2019,institute_1098,32.11527165,118.9259566,156,32,320113
paper_100483,5,7/3/2019,institute_1977,39.20391105,118.5859529,156,13,
paper_100484,1,7/3/2019,institute_808,32.031826,118.8521427,156,32,320102
paper_100484,2,7/3/2019,institute_808,32.031826,118.8521427,156,32,320102
paper_100484,3,7/3/2019,institute_808,32.031826,118.8521427,156,32,320102
paper_100484,4,7/3/2019,institute_41066,39.906217,116.3912757,156,11,
paper_100484,5,7/3/2019,institute_41067,39.906217,116.3912757,156,11,
paper_100485,3,7/3/2019,institute_404,31.8496894,117.2900561,156,34,340111
paper_100485,4,7/3/2019,institute_1113,32.0575279,118.7868225,156,32,320102
paper_100485,5,7/3/2019,institute_41068,35.000074,104.999927,156,62,
paper_100487,1,7/2/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100487,3,7/2/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100487,4,7/2/2019,institute_180,31.20090255,121.4283932,156,31,310104
paper_100487,7,7/2/2019,institute_41069,39.906217,116.3912757,156,11,
paper_100487,8,7/2/2019,institute_41069,39.906217,116.3912757,156,11,
paper_100487,5,7/2/2019,institute_4389,22.152644,113.5680432,446,82,
paper_100487,2,7/2/2019,institute_59,33.6431901,-117.8401649,840,,
paper_100508,6,7/1/2019,institute_5031,30.5184417,120.7197604,156,33,330481
paper_100508,3,7/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100508,5,7/1/2019,institute_476,47.3773269,8.5475089,756,,
paper_100508,7,7/1/2019,institute_476,47.3773269,8.5475089,756,,
paper_100508,2,7/1/2019,institute_476,47.3773269,8.5475089,756,,
paper_100508,4,7/1/2019,institute_476,47.3773269,8.5475089,756,,
paper_100508,8,7/1/2019,institute_471,37.8753497,-122.2396336,840,,
paper_100508,9,7/1/2019,institute_471,37.8753497,-122.2396336,840,,
paper_100508,1,7/1/2019,institute_471,37.8753497,-122.2396336,840,,
paper_100517,2,7/1/2019,institute_77,43.47061295,-80.54495798,124,,
paper_100517,1,7/1/2019,institute_4435,30.191911,120.1848217,156,33,330108
paper_100531,5,7/1/2019,institute_1102,30.1918037,120.185449,156,33,330108
paper_100531,1,7/1/2019,institute_540,33.776033,-84.39884086,840,,
paper_100531,2,7/1/2019,institute_540,33.776033,-84.39884086,840,,
paper_100531,3,7/1/2019,institute_540,33.776033,-84.39884086,840,,
paper_100539,1,7/1/2019,institute_84,30.7505159,103.9261151,156,51,
paper_100539,2,7/1/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100544,2,7/1/2019,institute_934,43.65846945,-79.37899327,124,,
paper_100544,1,7/1/2019,institute_16421,31.19094075,121.5984896,156,31,310115
paper_100544,3,7/1/2019,institute_692,31.2284923,121.4021139,156,31,310107
paper_100553,1,7/1/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100553,2,7/1/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100553,3,7/1/2019,institute_1284,31.28473925,121.4969491,156,31,310110
paper_100585,1,7/1/2019,institute_1485,34.2146056,117.1380776,156,32,320312
paper_100585,2,7/1/2019,institute_507,41.1443525,-81.33982833,840,,
paper_100585,3,7/1/2019,institute_1578,28.0599999,-82.41383619,840,,
paper_100589,1,7/1/2019,institute_4713,29.8024045,121.5594419,156,33,330212
paper_100589,2,7/1/2019,institute_4713,29.8024045,121.5594419,156,33,330212
paper_100589,4,7/1/2019,institute_4713,29.8024045,121.5594419,156,33,330212
paper_100589,3,7/1/2019,institute_41019,13.7397107,100.5112057,764,,
paper_100592,1,7/1/2019,institute_9327,34.2146056,117.1380776,156,32,320312
paper_100592,2,7/1/2019,institute_9327,34.2146056,117.1380776,156,32,320312
paper_100592,3,7/1/2019,institute_9327,34.2146056,117.1380776,156,32,320312
paper_100594,1,7/1/2019,institute_9318,31.48512185,120.2673352,156,32,320211
paper_100594,3,7/1/2019,institute_41024,31.4933074,120.3074357,156,32,320211
paper_100595,1,7/1/2019,institute_12697,31.9747463,120.9077926,156,32,320602
paper_100595,2,7/1/2019,institute_12697,31.9747463,120.9077926,156,32,320602
paper_100595,3,7/1/2019,institute_41025,31.97933255,120.8836358,156,32,320602
paper_100595,4,7/1/2019,institute_12697,31.9747463,120.9077926,156,32,320602
paper_100596,2,7/1/2019,institute_41026,30.2454518,120.1558892,156,33,330102
paper_100596,3,7/1/2019,institute_41026,30.2454518,120.1558892,156,33,330102
paper_100596,4,7/1/2019,institute_41026,30.2454518,120.1558892,156,33,330102
paper_100596,5,7/1/2019,institute_41026,30.2454518,120.1558892,156,33,330102
paper_100596,1,7/1/2019,institute_5409,35.6246886,139.0969909,392,,
paper_100598,1,7/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100598,2,7/1/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100599,1,7/1/2019,institute_41029,30.3110176,120.3745384,156,33,330104
paper_100600,1,7/1/2019,institute_41030,31.6572954,120.7480757,156,32,320581
paper_100600,2,7/1/2019,institute_41030,31.6572954,120.7480757,156,32,320581
paper_100600,3,7/1/2019,institute_41030,31.6572954,120.7480757,156,32,320581
paper_100601,3,7/1/2019,institute_26411,31.8403891,117.2501941,156,34,340104
paper_100603,1,7/1/2019,institute_94,39.9601488,116.3519392,156,11,
paper_100603,2,7/1/2019,institute_94,39.9601488,116.3519392,156,11,
paper_100603,3,7/1/2019,institute_404,31.8496894,117.2900561,156,34,340111
paper_100606,1,7/1/2019,institute_1485,34.2146056,117.1380776,156,32,320312
paper_100606,2,7/1/2019,institute_1485,34.2146056,117.1380776,156,32,320312
paper_100607,1,7/1/2019,institute_41033,30.2489634,120.2052342,156,33,330104
paper_100610,1,7/1/2019,institute_41035,30.3075359,120.373217,156,33,330104
paper_100617,3,7/20/2019,institute_41077,-33.88890695,151.1894337,36,,
paper_100617,1,7/20/2019,institute_808,32.031826,118.8521427,156,32,320102
paper_100617,2,7/20/2019,institute_808,32.031826,118.8521427,156,32,320102
paper_100633,1,7/19/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100633,2,7/19/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100633,3,7/19/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100633,4,7/19/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100634,1,7/19/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100634,2,7/19/2019,institute_1085,39.9787062,116.304186,156,11,
paper_100634,3,7/19/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100634,4,7/19/2019,institute_41082,39.9204498,116.4369109,156,11,
paper_100646,1,7/18/2019,institute_1351,31.1794305,121.5902345,156,31,310115
paper_100646,2,7/18/2019,institute_1351,31.1794305,121.5902345,156,31,310115
paper_100646,3,7/18/2019,institute_1351,31.1794305,121.5902345,156,31,310115
paper_100646,4,7/18/2019,institute_612,34.0218833,-118.2858673,840,,
paper_100675,1,7/12/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100675,2,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100675,3,7/12/2019,institute_1445,39.9787062,116.304186,156,11,
paper_100675,5,7/12/2019,institute_604,40.00229045,116.3209891,156,11,
paper_100675,6,7/12/2019,institute_1445,39.9787062,116.304186,156,11,
paper_100675,4,7/12/2019,institute_6341,37.2698853,-76.71525593,840,,
paper_100686,1,7/12/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100686,2,7/12/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100686,3,7/12/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100686,5,7/12/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100686,6,7/12/2019,institute_811,32.0565957,118.7740883,156,32,320106
paper_100686,4,7/12/2019,institute_59,33.6431901,-117.8401649,840,,
paper_10070,1,5/20/2017,institute_180,31.20090255,121.4283932,156,31,310104
paper_10070,2,5/20/2017,institute_180,31.20090255,121.4283932,156,31,310104
paper_10070,3,5/20/2017,institute_180,31.20090255,121.4283932,156,31,310104
paper_10070,4,5/20/2017,institute_180,31.20090255,121.4283932,156,31,310104
paper_100716,1,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100716,2,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100716,3,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100716,4,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100716,5,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100717,1,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100717,2,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100717,3,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100717,4,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100717,5,7/12/2019,institute_648,31.84541665,117.2635151,156,34,340104
paper_100748,2,7/12/2019,institute_390,30.19331415,120.1193082,156,33,330106
paper_100748,6,7/12/2019,institute_390,30.19331415,120.1193082,156,33,330106
